Time (s);Momen Horizontal (N.m);Momen Vertikal (N.m);Momen Torsional (N.m)
594;-7695.48046875;-15467970;7211.181640625
594.5;-17377.283203125;-21390700;6086.53125
595;-24162.517578125;-22537896;4032.12280273438
595.5;-27139.9375;-19644816;1619.00341796875
596;-26053.62109375;-14147944;-565.9951171875
596.5;-21272;-7676684;-2099.150390625
597;-13657.9140625;-1593888;-2836.54443359375
597.5;-4379.041015625;3276246;-2917.57080078125
598;5273.0478515625;6685721;-2651.5595703125
598.5;14045.66796875;8773588;-2346.12939453125
599;20832.06640625;9773804;-2161.43383789063
599.5;24764.587890625;9765656;-2053.92895507813
600;25281.244140625;8568712;-1825.1923828125
