Time (s);Momen Horizontal (N.m);Momen Vertikal (N.m);Momen Torsional (N.m)
592;-5029.55078125;5913682;-1541.08435058594
592.5;4077.12353515625;2776368.5;-590.941772460938
593;12386.05078125;682094.5;599.546142578125
593.5;18597.83203125;-93144;1614.39770507813
594;21794.67578125;301751;2047.330078125
594.5;21595.3046875;1298154.625;1629.05688476563
595;18226.685546875;2056364.5;327.872802734375
595.5;12454.41796875;1696722.75;-1600.99951171875
596;5416.31103515625;-428476.5;-3659.70629882813
596.5;-1622.24731445313;-4507534.5;-5235.1240234375
597;-7521.0625;-10148514;-5779.58544921875
597.5;-11474.306640625;-16406012;-4978.1630859375
598;-13145.3642578125;-21956716;-2852.75122070313
598.5;-12662.873046875;-25393224;236.5322265625
599;-10539.5498046875;-25559532;3674.9658203125
599.5;-7511.46142578125;-21849940;6734.5078125
600;-4322.13671875;-14398172;8738.482421875
